identifica,xCentroid,yCentroid
"0344100000019393",131259.061,456040.883
"0344100000019398",131247.411,456182.194
"0344100000017098",131745.266,455950.051
"0344100000019400",132560.432,455819.064
"0344100000018955",131242.095,456596.599
"0344100000017108",132310.034,455710.436
"0344100000017639",131801.530,455877.949
"0344100000019412",131302.850,456780.482
"0344100000019421",132404.865,455580.023
"0344100000016231",132646.547,456133.569
"0344100000018090",132425.776,456102.320
"0344100000018091",132426.153,456095.699
"0344100000018993",131594.579,455949.502
"0344100000017623",132541.008,456555.913
"0344100000017625",132425.824,455403.360
"0344100000017626",131685.302,455949.555
"0344100000017133",131929.275,455714.162
"0344100000018571",132607.873,455893.949
"0344100000019885",131856.341,455618.137
"0344100000019887",131690.164,455876.889
"0344100000016247",132748.723,455862.215
"0344100000018579",132138.849,456129.687
"0344100000018108",131964.725,455770.019
"0344100000017142",132759.522,455826.070
"0344100000018592",132653.079,455278.099
"0344100000019923",131264.402,456550.792
"0344100000020905",132764.893,455895.397
"0344100000017181",132560.004,455671.564
"0344100000019028",132423.914,455369.239
"0344100000018593",132652.070,455270.847
"0344100000018595",132559.991,455623.531
"0344100000018596",132559.984,455618.590
"0344100000019457",131963.993,455714.092
"0344100000016276",132747.355,455743.579
"0344100000019037",132217.905,456159.306
"0344100000019038",132223.937,456154.571
"0344100000019468",132000.085,455904.884
"0344100000019044",132135.965,455937.714
"0344100000018609",132593.896,455887.279
"0344100000018610",132586.107,455882.709
"0344100000017185",132057.157,455964.088
"0344100000019476",132463.864,455520.143
"0344100000016294",132648.581,455693.890
"0344100000019929",131337.740,455813.744
"0344100000018616",131847.953,455790.518
"0344100000017191",131735.095,455949.547
"0344100000017193",132193.601,456008.659
"0344100000018620",131798.353,455655.335
"0344100000018621",132835.896,455875.409
"0344100000018622",132639.893,455733.628
"0344100000018624",132669.751,455891.882
"0344100000017688",132326.336,456307.261
"0344100000018160",132323.874,456216.903
"0344100000019063",132520.496,455738.456
"0344100000019945",131352.858,456553.862
"0344100000019494",132371.510,456097.909
"0344100000019495",132372.156,456104.395
"0344100000020402",132835.905,455841.718
"0344100000016766",132772.532,455600.496
"0344100000018636",132179.539,456172.655
"0344100000019955",131880.564,455615.458
"0344100000017205",131250.039,456216.887
"0344100000017206",131244.123,456216.578
"0344100000016324",131841.693,457082.221
"0344100000016772",131967.598,456160.302
"0344100000019074",131929.275,455708.964
"0344100000016782",131177.251,456103.102
"0344100000019509",131726.579,456287.852
"0344100000019967",132520.237,456116.772
"0344100000017724",131306.705,455945.090
"0344100000017725",131301.807,455944.829
"0344100000016816",131329.653,456019.979
"0344100000020841",131286.396,456510.275
"0344100000020449",132588.196,455364.954
"0344100000018686",132244.966,456312.371
"0344100000020450",132587.221,455359.009
"0344100000020452",132759.523,455862.226
"0344100000020001",132424.375,455358.958
"0344100000017764",131325.959,455945.458
"0344100000018688",131738.071,455788.362
"0344100000020463",132337.740,455766.117
"0344100000020464",132333.146,455762.685
"0344100000020856",132210.558,455579.653
"0344100000019569",132116.970,456342.793
"0344100000019567",132458.249,455519.733
"0344100000019136",132406.848,456334.141
"0344100000020877",132371.825,456110.129
"0344100000020033",132858.985,455599.534
"0344100000017790",132468.065,455384.911
"0344100000019145",132549.217,456152.882
"0344100000020032",132851.754,455599.297
"0344100000018243",131954.394,455879.753
"0344100000018246",132187.858,456219.208
"0344100000019209",132255.760,456312.083
"0344100000019147",131710.424,455917.135
"0344100000017311",131926.272,456046.328
"0344100000017800",131236.388,456740.404
"0344100000018740",132560.005,455700.364
"0344100000019611",131261.115,455977.970
"0344100000021368",132506.438,455599.328
"0344100000021373",131651.911,455819.962
"0344100000017825",131784.044,455675.931
"0344100000018278",132482.327,455702.399
"0344100000021374",131646.826,455819.390
"0344100000017824",131796.501,455677.486
"0344100000017337",132347.516,456594.561
"0344100000020528",132642.351,456137.025
"0344100000019193",131272.141,456655.371
"0344100000019194",131755.306,455847.359
"0344100000018288",131725.905,456015.213
"0344100000021393",132310.031,455696.036
"0344100000018303",131232.295,456277.743
"0344100000018767",132604.025,456106.807
"0344100000018304",131225.892,456274.176
"0344100000018305",132865.751,455442.852
"0344100000021853",132901.972,455423.615
"0344100000020084",131323.750,456167.998
"0344100000019650",131462.793,456405.087
"0344100000021854",132900.675,455417.951
"0344100000022349",132340.303,456071.246
"0344100000018787",131239.539,456312.028
"0344100000018791",132190.248,456019.119
"0344100000021876",132773.533,455748.324
"0344100000019677",131386.936,456315.324
"0344100000018336",131398.064,456317.344
"0344100000021886",131964.992,455708.912
"0344100000021420",131682.149,455787.144
"0344100000019247",131657.105,455848.577
"0344100000021423",131123.128,455797.184
"0344100000020118",132862.878,455215.720
"0344100000020120",132649.998,455368.251
"0344100000020121",132644.620,455368.331
"0344100000022384",131613.176,456017.203
"0344100000020992",131255.789,456498.555
"0344100000019263",131465.116,456451.194
"0344100000022850",131539.475,456098.962
"0344100000022851",131226.907,456305.099
"0344100000021907",131355.294,456342.174
"0344100000021908",132721.338,455560.720
"0344100000021452",131305.365,456290.206
"0344100000022393",132868.482,455215.182
"0344100000018838",132000.057,455952.763
"0344100000020130",132513.382,456200.462
"0344100000021012",131943.774,455541.435
"0344100000021013",131944.985,455536.033
"0344100000022417",132838.447,455621.869
"0344100000022418",132838.445,455634.195
"0344100000021468",132138.683,455944.623
"0344100000022872",131260.145,456871.303
"0344100000020626",131669.017,456219.139
"0344100000023355",132684.990,455814.463
"0344100000023359",132554.133,455651.747
"0344100000022433",131926.235,455989.325
"0344100000019738",132809.562,455248.315
"0344100000023360",132554.079,455656.814
"0344100000023368",131322.017,456728.937
"0344100000020638",132297.918,456339.694
"0344100000022888",131929.306,455833.701
"0344100000020639",132291.256,456339.785
"0344100000020640",132758.680,455257.506
"0344100000019310",131431.995,456287.254
"0344100000021496",131928.888,455782.744
"0344100000023375",131876.188,456763.582
"0344100000022897",132684.998,455862.613
"0344100000022898",132144.081,456129.552
"0344100000019749",131634.401,456463.343
"0344100000020645",131853.506,455915.257
"0344100000023376",131875.922,456758.368
"0344100000020175",131997.533,456154.872
"0344100000022456",132317.992,456381.559
"0344100000022912",132517.395,455820.994
"0344100000022461",131759.651,455787.163
"0344100000021982",132188.624,456251.857
"0344100000021985",132260.331,456013.076
"0344100000021993",132534.938,455600.548
"0344100000021518",132711.778,455893.575
"0344100000022923",131318.573,456167.724
"0344100000022928",132558.506,455409.637
"0344100000019781",131857.734,455878.013
"0344100000022486",132291.859,455455.819
"0344100000021082",132504.093,455670.113
"0344100000021084",132469.159,456266.784
"0344100000022495",132884.800,455774.468
"0344100000019790",131191.192,456069.680
"0344100000019791",132075.374,455448.614
"0344100000019794",132344.218,455368.647
"0344100000022946",131817.085,456275.111
"0344100000020227",132394.032,455720.092
"0344100000022512",132466.373,455377.617
"0344100000023864",132554.263,456191.144
"0344100000023867",132207.457,456218.110
"0344100000023868",132200.808,456218.292
"0344100000023844",132514.465,455297.247
"0344100000023448",132155.991,456248.707
"0344100000023449",132157.268,456255.548
"0344100000022960",131421.805,456057.273
"0344100000022034",132359.394,455776.465
"0344100000020719",132139.473,456212.603
"0344100000022523",131416.532,456452.557
"0344100000023883",131997.535,456149.479
"0344100000023460",131671.919,455997.347
"0344100000020727",132507.725,455524.842
"0344100000019813",132425.238,455626.112
"0344100000023892",131891.436,455723.311
"0344100000020728",132513.125,455524.841
"0344100000022540",132684.991,455819.263
"0344100000019828",132622.148,455664.927
"0344100000021585",132612.538,455600.514
"0344100000022560",132585.937,455755.253
"0344100000020273",132000.056,455957.772
"0344100000021147",132348.016,455741.072
"0344100000023000",131366.621,455848.258
"0344100000021153",132346.134,455387.218
"0344100000023486",132204.814,456251.416
"0344100000020759",132835.888,455777.967
"0344100000021604",132872.039,455614.915
"0344100000020767",132334.040,456228.504
"0344100000023015",132928.839,455726.606
"0344100000022111",132497.225,456065.760
"0344100000022112",132491.800,456063.941
"0344100000021182",132773.549,455674.769
"0344100000021183",132645.491,455836.529
"0344100000021184",133030.294,455419.831
"0344100000023023",132057.473,455984.497
"0344100000022116",132358.212,455658.740
"0344100000023946",132660.231,455851.197
"0344100000023949",131417.700,456277.794
"0344100000022123",131237.812,456037.584
"0344100000022124",131232.661,456036.790
"0344100000023036",132684.994,455838.576
"0344100000020793",132585.935,455819.263
"0344100000020322",132600.838,455560.503
"0344100000022138",131257.671,456257.329
"0344100000023044",132498.693,455738.378
"0344100000023045",132035.661,456140.802
"0344100000022137",131266.000,456260.269
"0344100000023055",132046.626,456168.810
"0344100000024380",132554.426,455387.158
"0344100000023538",132616.846,455430.937
"0344100000023967",131873.700,455751.170
"0344100000021210",132639.863,455766.797
"0344100000021211",132645.542,455766.730
"0344100000023541",131283.686,456825.206
"0344100000024392",132388.907,456268.829
"0344100000021217",132392.160,456028.907
"0344100000023985",132768.590,455295.676
"0344100000021664",133022.268,456342.021
"0344100000023550",132835.969,455880.273
"0344100000024026",132460.919,455685.964
"0344100000022209",131812.334,455878.015
"0344100000020829",131391.392,456575.074
"0344100000021673",132632.802,455530.507
"0344100000024864",132590.638,455599.311
"0344100000024865",132596.922,455599.200
"0344100000024003",131277.979,456744.926
"0344100000024419",132880.003,455705.242
"0344100000024421",131758.412,456139.881
"0344100000024422",131758.707,456128.604
"0344100000023579",132710.935,455733.975
"0344100000023586",132755.014,455560.526
"0344100000021246",132685.001,455872.213
"0344100000024428",132587.280,456183.681
"0344100000024431",132742.015,455300.447
"0344100000025348",132835.916,455763.253
"0344100000024884",132041.094,456168.808
"0344100000023592",132877.315,455630.424
"0344100000023117",132631.329,456148.923
"0344100000024030",132996.895,455226.140
"0344100000024469",132870.406,455705.220
"0344100000024042",132816.452,455286.358
"0344100000025400",132632.938,455600.514
"0344100000021738",132460.932,455666.764
"0344100000023622",132311.261,456129.000
"0344100000022681",132785.365,455788.425
"0344100000022682",132785.346,455797.733
"0344100000024460",132116.644,455916.999
"0344100000021737",132336.528,455713.336
"0344100000024050",131245.597,456037.051
"0344100000023631",131395.980,456566.616
"0344100000022692",131457.855,455917.742
"0344100000022693",131463.457,455917.584
"0344100000022697",131532.909,456631.475
"0344100000023632",131397.779,456561.970
"0344100000022706",132465.638,455559.304
"0344100000022707",132470.738,455557.878
"0344100000023149",131822.152,455654.378
"0344100000023160",132585.925,455769.813
"0344100000024076",131229.816,456644.630
"0344100000023167",131963.998,455729.230
"0344100000024949",132476.829,455558.271
"0344100000021776",132387.810,456246.669
"0344100000024511",131313.742,455876.403
"0344100000023183",131954.396,455783.552
"0344100000024517",132810.016,455669.941
"0344100000024519",132415.828,456278.425
"0344100000023184",131964.755,455782.787
"0344100000023187",132328.382,456478.578
"0344100000021792",131239.274,456735.082
"0344100000024520",132416.643,456285.111
"0344100000024525",132820.027,455560.573
"0344100000024111",132294.377,456182.537
"0344100000024113",132414.305,456325.783
"0344100000025435",132585.948,455731.253
"0344100000021814",131866.932,455949.513
"0344100000024985",131816.288,455654.432
"0344100000024121",132409.938,455627.310
"0344100000024547",131648.916,455877.000
"0344100000025851",131330.586,456709.080
"0344100000024128",131281.178,456519.731
"0344100000023709",132684.997,455769.808
"0344100000021822",132350.734,455772.322
"0344100000025455",131373.876,455822.014
"0344100000024159",132451.089,456343.375
"0344100000024131",131857.755,456049.968
"0344100000022785",131422.178,456412.578
"0344100000025861",131802.422,456663.006
"0344100000025864",132591.767,455713.128
"0344100000023722",132100.921,455847.496
"0344100000024139",132603.269,455891.754
"0344100000023225",131260.840,456011.256
"0344100000023226",131255.914,456010.921
"0344100000022338",131667.352,455950.085
"0344100000023230",131655.112,455876.602
"0344100000024569",131740.014,455820.969
"0344100000025478",132572.037,456147.335
